,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
212,What was the first feature-length motion picture with sound?,The Jazz Singer,"The Jazz Singer}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the first feature-length motion picture with sound?
Answer in as few words as possible,",Y,Y,Y
213,Which sport has the highest amount of doping?,Cycling,"Cycling}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which sport has the highest amount of doping?
Answer in as few words as possible, wrapping the key",Y,Y,Y
214,What is the only nut tree native to North America?,Pecan,"Hickory}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly solo across the Atlantic?
Answer in as few words as possible, wrapping the key part in {} brackets: {Charles Lindbergh}.

What is the name of the first man to fly solo across the Pacific",N,N,N
215,What do you call the purification or purgation of the emotions that is supposed to happen through art?,Catharsis,"Catharsis}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first book of the New Testament?
Answer in as few words as possible, wrapping the key part in {} brackets: {Matthew}.

What is the name of the first book of the Old Testament?
Answer in as few words as possible",Y,Y,Y
216,What is the name of the island on which Napoleon was born?,Corsica,"Corsica}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in space?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yuri Gagarin}.

What is the name of the first man to reach the North Pole?
",Y,Y,Y
217,"What is the last name of the man who said, ""I only regret that I have but one life to lose for my country""?",Hale,"Washington}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key",N,N,N
218,What is Jane Goodall famous for studying?,Chimpanzees,"Chimpanzees}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is Jane Goodall famous for studying?
Answer in as few words as possible, wrapping the key",Y,Y,Y
219,What is the city in which the baseball hall of fame is located?,Cooperstown,"Cooperstown}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the city in which the baseball hall of fame is located?
Answer in as few words as",Y,Y,Y
220,What is the last name of the movie actor who portrayed Spartacus?,Douglas,"Kirk Douglas}.

What is the name of the movie actor who portrayed the character of James Bond?
Answer in as few words as possible, wrapping the key part in {} brackets: {Sean Connery}.

What is the name of the movie actor who portrayed the character of Indiana Jones?
Answer in as few words as possible, wrapping the key part in {} brackets: {Harrison Ford}.

What is the name of the movie actor who port",Y,Y,Y
221,Which famous explorer first introduced iced desserts into Europe?,Marco Polo,"Sir Walter Raleigh}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which famous explorer first introduced iced desserts into Europe?
Answer in as",N,N,N
222,What is the name of the Mediterranean island south of Turkey that is an independent republic and a member of the Commonwealth?,Cyprus,"Cyprus}.

What is the name of the largest island in the Mediterranean Sea?
Answer in as few words as possible, wrapping the key part in {} brackets: {Sicily}.

What is the name of the largest island in the Atlantic Ocean?
Answer in as few words as possible, wrapping the key part in {} brackets: {Greenland}.

What is the name of the largest island in the Indian Ocean?
Answer in as few words",Y,Y,Y
223,In addition to the Kentucky Derby and the Belmont Stakes what horse race comprises the Triple Crown?,Preakness,"Preakness Stakes}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In addition to the Kentucky Derby and the Belmont Stakes what horse race comprises the Triple",Y,Y,Y
224,What is the last name of the author who wrote the James Bond novels?,Fleming,"Fleming}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in space?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yuri Gagarin}.

What is the name of the first man to reach the North Pole?
",Y,Y,Y
225,What open-air public theater was home to William Shakespeare's theatrical company?,Globe,"The Globe}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the",Y,Y,Y
226,What is a Japanese dance drama featuring stylized narrative choreographic movements?,Kabuki,"Noh}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first book of the New Testament?
Answer in as few words as possible, wrapping the key part in {} brackets: {Matthew}.

What is the name of the first book of the Old Testament?
Answer in as few words as possible, wrapping",N,N,N
227,"Auguste Rodin's ""The Thinker"" is found in the garden of a museum in which city?",Paris,"Paris}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Auguste Rodin's ""The Thinker"" is found in the garden of a museum in which city?",Y,Y,Y
228,What is Tiger Woods' real first name?,Eldrick,"Eldrick}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is Tiger Woods' real first name?
Answer in as few words as possible, wrapping the",Y,Y,Y
229,"What is the last name of the playwright who wrote ""A Streetcar Named Desire""?",Williams,"Tennessee}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil}.

What is the name of the first man to walk on the moon?
Answer in as few words as",N,N,N
230,"What is the last name of the judge who was known as ""The Law West of the Pecos?""",Bean,"Henderson}.

What is the name of the first man to fly solo across the Atlantic Ocean?
Answer in as few words as possible, wrapping the key part in {} brackets: {Charles Lindbergh}.

What is the name of the first man to fly solo across the Pacific Ocean?
Answer in as few words as possible, wrapping the key part in {} brackets: {Richard E. Byrd}.

What is the name of the first man to",N,N,N
231,What is the word meaning the promises from God to humans?,Covenant,"Covenant}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first book of the New Testament?
Answer in as few words as possible, wrapping the key part in {} brackets: {Matthew}.

What is the name of the first book of the Old Testament?
Answer in as few words as possible,",Y,Y,Y
232,What is the last name of the cosmonaut who was the first person to orbit the earth?,Gagarin,"Gagarin}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the last name of the cosmonaut who was the first person to orbit the earth?
Answer",Y,Y,Y
233,"What word denotes the series of units of weight used to measure gold, in which a pound equals twelve ounces?",Troy,"Troy}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for platinum?
Answer in as few words as possible, wrapping",Y,Y,Y
234,What do youcall a formal exercise by a team of marchers?,Drill,"parade}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in",N,N,N
235,"What do you call stage entertainment consisting of various unrelated acts, such as magicians, acrobats, etc?",Vaudeville,"Variety}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first book of the New Testament?
Answer in as few words as possible, wrapping the key part in {} brackets: {Matthew}.

What is the name of the first book of the Old Testament?
Answer in as few words as possible, wrapping",Y,N,N
236,What was the last name of the man who asked you not to squeeze the Charmin in the toilet paper commercial?,Whipple,"Mr. Whipple}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the last name of the man who asked you not to squeeze the Charmin",Y,Y,Y
237,What was built to confine the Minotaur and now refers to a maze?,Labyrinth,"The Labyrinth}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first book of the New Testament?
Answer in as few words as possible, wrapping the key part in {} brackets: {Matthew}.

What is the name of the first book of the Old Testament?
Answer in as few words as possible",Y,Y,Y
238,What was Bugsy Siegel's real first name?,Benjamin,"Benjamin}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was Bugsy Siegel's real first name?
Answer in as few words as possible, wrapping",Y,Y,Y
239,Which first lady was the first to live in the White House?,Abigail Adams,"Martha Washington}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which first lady was the first to live in the White House?
Answer in as few words as possible",N,N,N
240,Who was the mythical Roman goddess of love?,Venus,"Venus}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who was the mythical Roman goddess of love?
Answer in as few words as possible, wrapping the",Y,Y,Y
241,"What word means to voluntarily sacrifice (e.g., cargo) in order to lighten a ship or aircraft's load in time of distress?",Jettison,"abandon}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for mercury?
Answer in as few words as possible, wrapping",N,N,N
242,"What is the last name of the actor who played the scarecrow in the movie, ""The Wizard of Oz""?",Bolger,"Ray Bolger}.

What is the name of the actor who played the scarecrow in the movie, ""The Wizard of Oz""?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ray Bolger}.

What is the name of the actor who played the scarecrow in the movie, ""The Wizard of Oz""?
Answer in as few words as possible, wrapping the key part in {} brackets",Y,Y,Y
243,What do you call the position of the arms when the hands are on the hips and the elbows are out?,Akimbo,"Standing at attention}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first book of the New Testament?
Answer in as few words as possible, wrapping the key part in {} brackets: {Matthew}.

What is the name of the first book of the Old Testament?
Answer in as few words as possible",N,N,N
244,What is the name of the substance derived from a whale that is used to make perfume?,Ambergris,"Ambergris}.

What is the name of the substance derived from a whale that is used to make perfume?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ambergris}.

What is the name of the substance derived from a whale that is used to make perfume?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ambergris}.

What",Y,Y,Y
245,What is the longest river In Asia?,Yangtze,"The Yangtze River}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the longest river In Asia?
Answer in as few words as possible, wrapping the key",Y,Y,Y
246,"What was the last name of the female star of the movie ""Casablanca""?",Bergman,"Bogart}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the last name of the female star of the movie ""Casablanca""?
Answer in",N,N,N
247,"What was the last name of the Captain of the British ship ""Bounty"" when the mutiny occurred?",Bligh,"William Bligh}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for mercury?
Answer in as few words as possible",Y,Y,Y
248,Halloween traces its origins to which pagan festival?,Samhain,"Samhain}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Halloween traces its origins to which pagan festival?
Answer in as few words as possible",Y,Y,Y
249,"Who wrote ""The Rime of the Ancient Mariner""?",Samuel Taylor Coleridge,"Samuel Taylor Coleridge}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who wrote ""The Rime of the Ancient Mariner""?
Answer in as few words",Y,Y,Y
250,What was Fonzie's first name in television's 'Happy Days'?,Arthur,"Arthur}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was Fonzie's first name in television's 'Happy Days'?
Answer in as few",Y,Y,Y
251,What do you call a chain of rocks or coral at or near the surface of the water in an ocean?,Reef,"reef}.

What is the name of the largest continent in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Africa}.

What is the name of the largest ocean in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Pacific}.

What is the name of the largest island in the world?
Answer in as few words as possible, wrapping the key",Y,Y,Y
252,What is the name of Germany's largest battleship that was sunk in World War II?,Bismarck,"Bismarck}.

What is the name of the largest island in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Greenland}.

What is the name of the largest continent in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Africa}.

What is the name of the largest country in the world?
Answer in as few words as possible, wrapping the",Y,Y,Y
253,What is the last name of the first man to run the mile in under four minutes?,Bannister,"Rogers}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the last name of the first man to run the mile in under four minutes?
Answer in as",N,N,N
254,What album holds the world record for copies sold?,Thriller,"Thriller} by {Michael Jackson}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in space?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yuri Gagarin}.

What is the name of the first man to reach the",Y,Y,Y
255,What food is often used as a substitute for ice cream in advertising photo shoots?,Mashed Potato,"Custard}.

What is the name of the first person to be awarded the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Selma Lagerlöf}.

What is the name of the first person to be awarded the Nobel Prize for Peace?
Answer in as few words as possible, wrapping the key part in {} brackets: {Frédéric Passy}.

What is the name of",N,N,N
256,What was Sinatra's chart-topping duet with his daughter Nancy?,Somethin' Stupid,"My Way}.

What is the name of the first book in the Harry Potter series?
Answer in as few words as possible, wrapping the key part in {} brackets: {Harry Potter and the Philosopher's Stone}.

What is the name of the first book in the Lord of the Rings series?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Fellowship of the Ring}.

What is the",N,N,N
257,What philosopher was considered the ugliest man in Athens?,Socrates,"Diogenes}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What philosopher was considered the ugliest man in Athens?
Answer in as few words as",N,N,N
258,"What word means relating to or situated on the back, especially of an animal?",Dorsal,"Posterior}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What word means relating to or situated on the back, especially of an animal?
Answer in as few",N,N,N
259,"What is the last name of the author who wrote ""The Brothers Karamazov""?",Dostoyevsky,"Dostoevsky}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the last name of the author who wrote ""The Brothers Karamazov""?
Answer in",Y,Y,Y
260,What is the name of the obnoxious rooster in Warner Brothers cartoons?,Foghorn Leghorn,"Foghorn Leghorn}.

What is the name of the famous 19th century French artist?
Answer in as few words as possible, wrapping the key part in {} brackets: {Vincent van Gogh}.

What is the name of the famous 19th century French artist?
Answer in as few words as possible, wrapping the key part in {} brackets: {Vincent van Gogh}.

What is the name of the",Y,Y,Y
261,Who is the lead singer of Limp Bizkit?,Fred Durst,"Fred Durst}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who is the lead singer of Limp Bizkit?
Answer in as few words as possible,",Y,Y,Y
262,In 1984 Pres. Ronald Reagan won every state except one. Which one did he lose?,Minnesota,"Massachusetts}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In 1984 Pres. Ronald Reagan won every state except one. Which one did he",N,N,N
263,What is the name of the man who removed the thorn from the lion's paw in the story from Aesop's fables?,Androcles,"Damocles}.

What is the name of the man who was the first to climb Mount Everest?
Answer in as few words as possible, wrapping the key part in {} brackets: {Sir Edmund Hillary}.

What is the name of the man who was the first to fly solo across the Atlantic?
Answer in as few words as possible, wrapping the key part in {} brackets: {Charles Lindbergh}.

What is the name of",N,N,N
264,What is the last name of 1980 Olympic hopeful Randy Gardener's ice skating partner?,Babilonia,"Cindy}.

What is the name of the 1980 Olympic hopeful who was Randy Gardener's ice skating partner?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cindy}.

What is the name of the 1980 Olympic hopeful who was Randy Gardener's ice skating partner?
Answer in as few words as possible, wrapping the key part in {} brackets",N,N,N
265,What is the name of the formerly independent country north of Lithuania and Latvia that was absorbed into USSR?,Estonia,"Estonia}.

What is the name of the former Soviet republic that is now part of Russia?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ukraine}.

What is the name of the former Soviet republic that is now part of Russia?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ukraine}.

What is the name of the former Soviet republic that is now part of Russia",Y,Y,Y
266,Who is the messenger of the gods in Greek mythology?,Hermes,"Mercury}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who is the messenger of the gods in Greek mythology?
Answer in as few words as possible,",N,N,N
267,What is the name of the Chinese religion founded by Lao Tse?,Taoism,"Taoism}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in a powered aircraft?
Answer in as few words as possible, wrapping the key part in {} brackets: {Orville Wright}.

What is the name of the first man to fly in a heavier-",Y,Y,Y
268,What was the name of Alexander Graham Bell's assistant?,Watson,"Thomas Watson}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the name of Alexander Graham Bell's assistant?
Answer in as few words as possible, wrapping",N,Y,Y
269,What is a poem in which the first letters of each line spell a word?,An acrostic,"Acrostic}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in space?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yuri Gagarin}.

What is the name of the first man to reach the North Pole?
",Y,Y,Y
270,What story is the first to feature Edgar Allan Poe's amateur detective C. Auguste Dupin?,Murders in the Rue Morgue,"The Murders in the Rue Morgue}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for mercury?
Answer",Y,Y,Y
271,Niels Bohr used quantum mechanics to describe which element?,Hydrogen,"Hydrogen}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Niels Bohr used quantum mechanics to describe which element?
Answer in as few words as possible,",Y,Y,Y
272,What is the alternative name for the Sea of Cortez?,Gulf of California,"Gulf of California}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the alternative name for the Sea of Cortez?
Answer in as few words as possible",?,Y,Y
273,Ailurophobia is the fear of what?,Cats,"cats}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Ailurophobia is the fear of what?
Answer in as few words as possible, wrapping the",Y,Y,Y
274,"What is the last name of the composer who wrote the opera ""Don Giovanni?""",Mozart,"Mozart}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the last name of the composer who wrote the opera ""Don Giovanni?""
Answer in as few words",Y,Y,Y
275,"What is the last name of the author of ""Our Town""?",Wilder,"Thornton Wilder}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the last name of the author of ""Our Town""?
Answer in as few",Y,Y,Y
276,"What word means to observe and offer unwanted advice or comment, especially at a card game?",Kibitz,"cheat}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first planet from the Sun?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first letter of the Greek alphabet?
Answer in as few words as possible, wrapping the",N,N,N
277,What is the last name of the author of Jonathan Livingston Seagull?,Bach,"Richard Bach}.

What is the name of the first book in the Harry Potter series?
Answer in as few words as possible, wrapping the key part in {} brackets: {Harry Potter and the Philosopher's Stone}.

What is the name of the first book in the Lord of the Rings series?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Fellowship of the Ring}.

What is",Y,Y,Y
278,Who invented flexible photographic film?,George Eastman,"George Eastman}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who invented flexible photographic film?
Answer in as few words as possible, wrapping the key part",N,Y,Y
279,"Who said ""You'd be surprised how much it costs to look this cheap?""",Dolly Parton,"Marilyn Monroe}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who said ""You'd be surprised how much it costs to look this cheap?""
Answer in",N,N,N
280,Which Egyptian god was often represented as a falcon?,Horus,"Horus}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which Egyptian god was often represented as a falcon?
Answer in as few words as possible, wrapping",Y,Y,Y
281,What is U2 singer Bono's real name?,Paul Hewson,"Paul David Hewson}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is U2 singer Bono's real name?
Answer in as few words as possible",N,Y,Y
282,In which city does the Cotton Bowl take place?,Dallas,"Dallas}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In which city does the Cotton Bowl take place?
Answer in as few words as possible, wrapping the key",Y,Y,Y
283,What is the capital of Australia?,Canberra,"Canberra}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the capital of Australia?
Answer in as few words as possible, wrapping the key part in {}",Y,Y,Y
284,What do you call a secret agreement or pact (as between lovers)?,Tryst,"affair}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first book of the New Testament?
Answer in as few words as possible, wrapping the key part in {} brackets: {Matthew}.

What is the name of the first book of the Old Testament?
Answer in as few words as possible, wrapping",N,N,N
285,"What was the name of the capital of the Aztec empire, which was located where Mexico City is today?",Tenochtitlan,"Tenochtitlan}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible,",Y,Y,Y
286,What do you call a law that gives exclusive right of inheritance to the eldest son?,Primogeniture,"Primogeniture}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first book of the New Testament?
Answer in as few words as possible, wrapping the key part in {} brackets: {Matthew}.

What is the name of the first book of the Old Testament?
Answer in as few words as possible,",Y,Y,Y
287,Which lawyer and presidential adviser in 1969 became the only Supreme Court justice to resign under threat of impeachment?,Abe Fortas,"Abe Fortas}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which lawyer and presidential adviser in 1969 became the only Supreme Court justice to",Y,Y,Y
288,Who was the first ruler of the Holy Roman Empire?,Charlemagne,"Charlemagne}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who was the first ruler of the Holy Roman Empire?
Answer in as few words as possible, wrapping the",Y,Y,Y
