,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
215,What do you call the purification or purgation of the emotions that is supposed to happen through art?,Catharsis,"catharsis}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
216,What is the name of the island on which Napoleon was born?,Corsica,"Napoleon}.

What is the name of the island on which Napoleon was born?
Answer in as few words as possible, wrapping the key part in {} brackets: {Napoleon}.

What is the name of the island on which Napoleon was born?
Answer in as few words as possible, wrapping the key part in {} brackets: {Napoleon}.

What is the name of the island on which Napoleon was born?
Answer in as few words",N,N,N
217,"What is the last name of the man who said, ""I only regret that I have but one life to lose for my country""?",Hale,"Douglas MacArthur}.

What is the name of the man who said, ""I am not a man of words, but of deeds""?
Answer in as few words as possible, wrapping the key part in {} brackets: {Winston Churchill}.

What is the name of the man who said, ""I am not a man of words, but of deeds""?
Answer in as few words as possible, wrapping the key part in {} brackets: {Winston Churchill",N,N,N
218,What is Jane Goodall famous for studying?,Chimpanzees,"Jane Goodall}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
219,What is the city in which the baseball hall of fame is located?,Cooperstown,"St. Louis}.

What is the name of the city in which the World Trade Center is located?
Answer in as few words as possible, wrapping the key part in {} brackets: {New York}.

What is the name of the city in which the Statue of Liberty is located?
Answer in as few words as possible, wrapping the key part in {} brackets: {Liberty Island}.

What is the name of the city in which the United Nations",N,N,N
220,What is the last name of the movie actor who portrayed Spartacus?,Douglas,"Dario Argento}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
221,Which famous explorer first introduced iced desserts into Europe?,Marco Polo,"Christopher Columbus}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
222,What is the name of the Mediterranean island south of Turkey that is an independent republic and a member of the Commonwealth?,Cyprus,"Cyprus}.

What is the name of the largest island in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Antarctica}.

What is the name of the largest country in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Russia}.

What is the name of the largest country in the world?
Answer in as few words as possible,",Y,Y,Y
223,In addition to the Kentucky Derby and the Belmont Stakes what horse race comprises the Triple Crown?,Preakness,"the Kentucky Derby, the Preakness Stakes, and the Belmont Stakes}.

What is the name of the horse that won the Triple Crown in 1997?
Answer in as few words as possible, wrapping the key part in {} brackets: {Goatface}.

What is the name of the horse that won the Triple Crown in 2000?
Answer in as few words as possible, wrapping the key part in {} brackets: ",Y,Y,Y
224,What is the last name of the author who wrote the James Bond novels?,Fleming,"James Bond}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",N,N,N
225,What open-air public theater was home to William Shakespeare's theatrical company?,Globe,"Globe Theatre}.

What is the name of the first person to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first person to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first person to walk on the moon?
Answer in",Y,Y,Y
226,What is a Japanese dance drama featuring stylized narrative choreographic movements?,Kabuki,"Noh}.

What is the name of the 1999 film starring Tom Cruise and Brad Pitt?
Answer in as few words as possible, wrapping the key part in {} brackets: {Top Gun}.

What is the name of the 1999 film starring Tom Cruise and Brad Pitt?
Answer in as few words as possible, wrapping the key part in {} brackets: {Top Gun}.

What is the name of the ",N,N,N
227,"Auguste Rodin's ""The Thinker"" is found in the garden of a museum in which city?",Paris,"Paris}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",Y,Y,Y
228,What is Tiger Woods' real first name?,Eldrick,"Tiger}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
229,"What is the last name of the playwright who wrote ""A Streetcar Named Desire""?",Williams,"Belasco}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
230,"What is the last name of the judge who was known as ""The Law West of the Pecos?""",Bean,"West}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
231,What is the word meaning the promises from God to humans?,Covenant,"promises}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.

",N,N,N
232,What is the last name of the cosmonaut who was the first person to orbit the earth?,Gagarin,"Yuri Gagarin}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {",Y,Y,Y
233,"What word denotes the series of units of weight used to measure gold, in which a pound equals twelve ounces?",Troy,"Troy}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",Y,Y,Y
234,What do youcall a formal exercise by a team of marchers?,Drill,"A march}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
235,"What do you call stage entertainment consisting of various unrelated acts, such as magicians, acrobats, etc?",Vaudeville,"variety show}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",Y,N,Y
236,What was the last name of the man who asked you not to squeeze the Charmin in the toilet paper commercial?,Whipple,"Charmin}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
237,What was built to confine the Minotaur and now refers to a maze?,Labyrinth,"Medusa's Labyrinth}.

What is the name of the first person to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first person to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first person to walk on the moon?",Y,N,N
238,What was Bugsy Siegel's real first name?,Benjamin,"Henry}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
239,Which first lady was the first to live in the White House?,Abigail Adams,"First Lady Eleanor Roosevelt}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
240,Who was the mythical Roman goddess of love?,Venus,"Venus}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",Y,Y,Y
241,"What word means to voluntarily sacrifice (e.g., cargo) in order to lighten a ship or aircraft's load in time of distress?",Jettison,"sacrifice}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
242,"What is the last name of the actor who played the scarecrow in the movie, ""The Wizard of Oz""?",Bolger,"C.C.}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
243,What do you call the position of the arms when the hands are on the hips and the elbows are out?,Akimbo,"crossed arms}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
244,What is the name of the substance derived from a whale that is used to make perfume?,Ambergris,"Cetyl alcohol}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
245,What is the longest river In Asia?,Yangtze,"Yangtze}.

What is the longest river in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yangtze}.

What is the longest river in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yangtze}.

What is the longest river in the world?
Answer in as few words as possible, wrapping the key part in {} brackets:",Y,Y,Y
246,"What was the last name of the female star of the movie ""Casablanca""?",Bergman,"Casablanca}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
247,"What was the last name of the Captain of the British ship ""Bounty"" when the mutiny occurred?",Bligh,"Hamilton}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
248,Halloween traces its origins to which pagan festival?,Samhain,"Samhain}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
249,"Who wrote ""The Rime of the Ancient Mariner""?",Samuel Taylor Coleridge,"Johann Wolfgang von Goethe}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {",N,N,N
250,What was Fonzie's first name in television's 'Happy Days'?,Arthur,"Fred}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
251,What do you call a chain of rocks or coral at or near the surface of the water in an ocean?,Reef,"reef}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
252,What is the name of Germany's largest battleship that was sunk in World War II?,Bismarck,"Schwarzpanzer 50}.

What is the name of the largest battleship in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Schwarzpanzer 50}.

What is the name of the largest battleship in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Schwarzpanzer 50}.

What is the",N,N,N
253,What is the last name of the first man to run the mile in under four minutes?,Bannister,"Edwin ""Doc"" Martin}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets:",N,N,N
254,What album holds the world record for copies sold?,Thriller,"Thriller}.

What is the name of the 1990s American comedy-drama film starring Tom Hanks?
Answer in as few words as possible, wrapping the key part in {} brackets: {Forrest Gump}.

What is the name of the 1990s American comedy-drama film starring Tom Hanks?
Answer in as few words as possible, wrapping the key part in {} brackets: {Forrest Gump}.

What is the",Y,Y,Y
255,What food is often used as a substitute for ice cream in advertising photo shoots?,Mashed Potato,"Ice cream}.

What is the name of the 1990s American sitcom that starred John Ritter?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Odd Couple}.

What is the name of the 1990s American sitcom that starred John Ritter?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Odd Couple}.

What is the name of",N,N,N
256,What was Sinatra's chart-topping duet with his daughter Nancy?,Somethin' Stupid,"1964}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
257,What philosopher was considered the ugliest man in Athens?,Socrates,"Demosthenes}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
258,"What word means relating to or situated on the back, especially of an animal?",Dorsal,"rear}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
259,"What is the last name of the author who wrote ""The Brothers Karamazov""?",Dostoyevsky,"Fyodor Dostoyevsky}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: ",Y,Y,Y
260,What is the name of the obnoxious rooster in Warner Brothers cartoons?,Foghorn Leghorn,"Rooster}.

What is the name of the character played by the actor who played the character in the movie ""The Godfather""?
Answer in as few words as possible, wrapping the key part in {} brackets: {Al Pacino}.

What is the name of the character played by the actor who played the character in the movie ""The Godfather""?
Answer in as few words as possible, wrapping the key part in {} brackets: {Al Pacino",N,N,N
261,Who is the lead singer of Limp Bizkit?,Fred Durst,"Limp Bizkit}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
262,In 1984 Pres. Ronald Reagan won every state except one. Which one did he lose?,Minnesota,"Nevada}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
263,What is the name of the man who removed the thorn from the lion's paw in the story from Aesop's fables?,Androcles,"The Lion}.

What is the name of the man who was the first to discover the element gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Ancient Greeks}.

What is the name of the man who discovered the element gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Ancient Greeks}.

What is the name of the man who discovered the element gold?",N,N,N
264,What is the last name of 1980 Olympic hopeful Randy Gardener's ice skating partner?,Babilonia,"Randy}.

What is the name of the 1980 Olympic hopeful Randy Gardener's ice skating partner?
Answer in as few words as possible, wrapping the key part in {} brackets: {Randy}.

What is the name of the 1980 Olympic hopeful Randy Gardener's ice skating partner?
Answer in as few words as possible, wrapping the key part in {} brackets: {Randy}.

What is the name of the",N,N,N
265,What is the name of the formerly independent country north of Lithuania and Latvia that was absorbed into USSR?,Estonia,"Belarus}.

What is the name of the former country that was absorbed into USSR?
Answer in as few words as possible, wrapping the key part in {} brackets: {USSR}.

What is the name of the former country that was absorbed into USSR?
Answer in as few words as possible, wrapping the key part in {} brackets: {USSR}.

What is the name of the former country that was absorbed into USSR?
Answer in",N,N,N
266,Who is the messenger of the gods in Greek mythology?,Hermes,"Hermes}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
267,What is the name of the Chinese religion founded by Lao Tse?,Taoism,"Taoism}.

What is the name of the first person to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first person to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first person to walk on the moon?
Answer",Y,Y,Y
268,What was the name of Alexander Graham Bell's assistant?,Watson,"John Bell}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
269,What is a poem in which the first letters of each line spell a word?,An acrostic,"Apoem}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
270,What story is the first to feature Edgar Allan Poe's amateur detective C. Auguste Dupin?,Murders in the Rue Morgue,"The Murders in the Rue Morgue}.

What is the name of the first novel by the American author Mark Twain?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Adventures of Huckleberry Finn}.

What is the name of the first novel by the American author Mark Twain?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Adventures of Huckleberry Finn}.

What is",Y,Y,Y
271,Niels Bohr used quantum mechanics to describe which element?,Hydrogen,"Hydrogen}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
272,What is the alternative name for the Sea of Cortez?,Gulf of California,"Pacific}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
273,Ailurophobia is the fear of what?,Cats,"ailsurophobia}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
274,"What is the last name of the composer who wrote the opera ""Don Giovanni?""",Mozart,"Don Giovanni}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
275,"What is the last name of the author of ""Our Town""?",Wilder,"Hartley}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",N,N,N
276,"What word means to observe and offer unwanted advice or comment, especially at a card game?",Kibitz,"poker}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
277,What is the last name of the author of Jonathan Livingston Seagull?,Bach,"Livingston}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",N,N,N
278,Who invented flexible photographic film?,George Eastman,"George Eastman}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
279,"Who said ""You'd be surprised how much it costs to look this cheap?""",Dolly Parton,"George Carlin}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
280,Which Egyptian god was often represented as a falcon?,Horus,"Horus}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
281,What is U2 singer Bono's real name?,Paul Hewson,"Bono}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
282,In which city does the Cotton Bowl take place?,Dallas,"Austin, Texas}.

In which year did the first World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In which year did the first World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In which year did the first World War end?
Answer in as few words as possible, wrapping",N,N,N
283,What is the capital of Australia?,Canberra,"Canberra}.

What is the capital of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Washington, D.C.}.

What is the capital of Canada?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ottawa}.

What is the capital of the United Kingdom?
Answer in as few words as possible, wrapping the key part in {} brackets",Y,Y,Y
284,What do you call a secret agreement or pact (as between lovers)?,Tryst,"pact}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
285,"What was the name of the capital of the Aztec empire, which was located where Mexico City is today?",Tenochtitlan,"Tenochtitlan}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",Y,Y,Y
286,What do you call a law that gives exclusive right of inheritance to the eldest son?,Primogeniture,"Bastide law}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
287,Which lawyer and presidential adviser in 1969 became the only Supreme Court justice to resign under threat of impeachment?,Abe Fortas,"Warren Burger}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
288,Who was the first ruler of the Holy Roman Empire?,Charlemagne,"Charlemagne}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
289,"What is the national park in Utah, northeast of Zion, which is famous for the rock formations in its canyon?",Bryce,"Grand Canyon}.

What is the name of the largest city in the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {New York City}.

What is the name of the largest city in the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {New York City}.

What is the name of the largest city in the United States?
Answer in as",N,N,N
290,What is the last name of the criminal who was killed by FBI agents outside of a Chicago movie theater?,Dillinger,"John McClane}.

What is the name of the character played by John Travolta in the movie ""Saturday Night Fever""?
Answer in as few words as possible, wrapping the key part in {} brackets: {Saturday Night Fever}.

What is the name of the character played by Michael Douglas in the movie ""The Untouchables""?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Untouchables}.

",N,N,N
